title,studio,domestic_gross,foreign_gross,year,movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
you're next,LGF,18500000.0,0.0,2013,tt1853739,you're next,2011,95.0,"Action,Comedy,Horror",6.6,79451
dead man down,FD,10900000.0,7200000.0,2013,tt2101341,dead man down,2013,118.0,"Action,Crime,Drama",6.5,61238
admission,Focus,18000000.0,0.0,2013,tt1814621,admission,2013,107.0,"Comedy,Drama,Romance",5.7,31849
fruitvale station,Wein.,16100000.0,1300000.0,2013,tt2334649,fruitvale station,2013,85.0,"Biography,Drama,Romance",7.5,68187
battle of the year,SGem,8900000.0,7700000.0,2013,tt1532958,battle of the year,2013,110.0,"Drama,Music",5.1,8769
out of the furnace,Rela.,11300000.0,4300000.0,2013,tt1206543,out of the furnace,2013,116.0,"Crime,Drama,Thriller",6.8,99037
the last exorcism part ii,CBS,15200000.0,0.0,2013,tt2034139,the last exorcism part ii,2013,88.0,"Drama,Horror,Thriller",4.0,15124
machete kills,ORF,8000000.0,7000000.0,2013,tt2002718,machete kills,2013,107.0,"Action,Crime,Sci-Fi",5.6,69968
journey to the south pacific,Imax,7600000.0,6500000.0,2013,tt3195742,journey to the south pacific,2013,40.0,Documentary,6.5,145
paranoia,Rela.,7400000.0,6400000.0,2013,tt1413495,paranoia,2013,106.0,"Drama,Thriller",5.7,33149
paranoia,Rela.,7400000.0,6400000.0,2013,tt1904995,paranoia,2012,87.0,Thriller,5.3,26
all is lost,RAtt.,6300000.0,7400000.0,2013,tt2017038,all is lost,2013,106.0,"Action,Adventure,Drama",6.9,70888
stoker,FoxS,1700000.0,10400000.0,2013,tt1682180,stoker,2013,99.0,"Drama,Thriller",6.8,97393
in the house,Cohen,390000.0,11500000.0,2013,tt1964624,in the house,2012,105.0,"Drama,Mystery,Thriller",7.4,27285
haute cuisine,Wein.,218000.0,11200000.0,2013,tt2094877,haute cuisine,2012,95.0,"Biography,Comedy",6.4,5478
before midnight,SPC,8100000.0,3100000.0,2013,tt2209418,before midnight,2013,109.0,"Drama,Romance",7.9,123107
only god forgives,RTWC,779000.0,9900000.0,2013,tt1602613,only god forgives,2013,90.0,"Crime,Drama",5.7,100318
the past,SPC,1300000.0,9300000.0,2013,tt2404461,the past,2013,130.0,"Drama,Mystery",7.8,41191
the past,SPC,1300000.0,9300000.0,2013,tt8011712,the past,2018,120.0,"Drama,Horror",7.4,54
love is all you need,SPC,1600000.0,8400000.0,2013,tt1854236,love is all you need,2012,116.0,"Comedy,Drama,Romance",6.5,12240
bullet to the head,WB,9500000.0,0.0,2013,tt1308729,bullet to the head,2012,92.0,"Action,Crime,Thriller",5.7,44816
jerusalem,NGE,8000000.0,1300000.0,2013,tt2385006,jerusalem,2013,44.0,Documentary,7.3,1056
the fifth estate,BV,3300000.0,5300000.0,2013,tt1837703,the fifth estate,2013,128.0,"Biography,Drama,Thriller",6.2,36392
upside down,MNE,105000.0,8000000.0,2013,tt1374992,upside down,2012,109.0,"Drama,Fantasy,Romance",6.4,66347
upside down,MNE,105000.0,8000000.0,2013,tt1713561,upside down,2011,87.0,Drama,7.7,6
upside down,MNE,105000.0,8000000.0,2013,tt2105043,upside down,2012,81.0,Drama,6.6,45
metallica through the never,PH,3400000.0,4600000.0,2013,tt2172935,metallica through the never,2013,93.0,Music,7.2,15592
pulling strings,LGF,5800000.0,2000000.0,2013,tt3203890,pulling strings,2013,111.0,"Comedy,Romance",6.0,1644
black nativity,FoxS,7000000.0,436000.0,2013,tt1425922,black nativity,2013,93.0,"Drama,Family,Music",4.6,1901
blue is the warmest color,IFC,2200000.0,5200000.0,2013,tt2278871,blue is the warmest color,2013,180.0,"Drama,Romance",7.8,124409
unfinished song,Wein.,1700000.0,5300000.0,2013,tt1047011,unfinished song,2012,90.0,"Comedy,Drama,Music",7.0,6709
the angels' share,IFC,347000.0,6700000.0,2013,tt1924394,the angels' share,2012,101.0,"Comedy,Crime,Drama",7.0,21686
the spectacular now,A24,6900000.0,0.0,2013,tt1714206,the spectacular now,2013,95.0,"Comedy,Drama,Romance",7.1,133887
the sweeney,EOne,26700.0,6300000.0,2013,tt0857190,the sweeney,2012,112.0,"Action,Crime,Drama",6.1,18095
believe,ORF,6200000.0,0.0,2013,tt2009606,believe,2013,96.0,"Drama,Sport",5.7,695
believe,ORF,6200000.0,0.0,2013,tt4700756,believe,2016,119.0,Drama,5.0,338
closed circuit,Focus,5800000.0,0.0,2013,tt2218003,closed circuit,2013,96.0,"Crime,Drama,Mystery",6.2,20442
populaire,Wein.,179000.0,5300000.0,2013,tt2070776,populaire,2012,111.0,"Comedy,Romance,Sport",6.9,10746
fists of legend,CJ,134000.0,5300000.0,2013,tt2828840,fists of legend,2013,154.0,Action,6.9,966
chennai express,UTV,5300000.0,0.0,2013,tt2112124,chennai express,2013,141.0,"Action,Comedy",6.1,44841
20 feet from stardom,RTWC,4900000.0,0.0,2013,tt2396566,20 feet from stardom,2013,91.0,"Documentary,Music",7.4,11312
commitment,WGUSA,76500.0,4500000.0,2013,tt3144098,commitment,2013,113.0,"Action,Drama",6.8,2499
white elephant,Strand,8900.0,4400000.0,2013,tt2132324,white elephant,2012,105.0,Drama,6.5,4389
frances ha,IFC,4099999.0,0.0,2013,tt2347569,frances ha,2012,86.0,"Comedy,Drama,Romance",7.4,60026
you will be my son,Cohen,285000.0,3600000.0,2013,tt1754795,you will be my son,2011,102.0,"Drama,Thriller",6.9,963
yeh jawaani hai deewani,Eros,3800000.0,0.0,2013,tt2178470,yeh jawaani hai deewani,2013,160.0,"Comedy,Drama,Musical",7.1,33971
pieta,Drft.,22100.0,3600000.0,2013,tt2299842,pieta,2012,104.0,"Crime,Drama",7.2,11521
mental,Da.,17700.0,3600000.0,2013,tt1655416,mental,2012,116.0,"Comedy,Drama",6.2,4670
mental,Da.,17700.0,3600000.0,2013,tt4145834,mental,2014,87.0,"Action,Comedy,Drama",6.4,5
emperor,RAtt.,3300000.0,0.0,2013,tt2103264,emperor,2012,105.0,"Drama,History,War",6.5,12290
stand up guys,LGF,3300000.0,0.0,2013,tt1389096,stand up guys,2012,95.0,"Comedy,Crime,Thriller",6.5,50545
capital,Cohen,102000.0,2400000.0,2013,tt1951166,capital,2012,114.0,Drama,6.5,4736
the east,FoxS,2300000.0,99700.0,2013,tt1869716,the east,2013,116.0,"Adventure,Drama,Thriller",6.8,46804
i'm in love with a church girl,HTR,2400000.0,0.0,2013,tt1618432,i'm in love with a church girl,2013,118.0,"Crime,Drama,Romance",4.5,1536
renoir,Gold.,2300000.0,0.0,2013,tt2150332,renoir,2012,111.0,"Biography,Drama,History",6.6,4806
the christmas candle,ELS,2300000.0,0.0,2013,tt2739338,the christmas candle,2013,100.0,"Drama,Family",6.2,1538
krrish 3,Eros,2200000.0,0.0,2013,tt1029231,krrish 3,2013,152.0,"Action,Adventure,Sci-Fi",5.3,18891
austenland,SPC,2200000.0,0.0,2013,tt1985019,austenland,2013,97.0,"Comedy,Romance",6.3,17898
the sorcerer and the white snake,Magn.,18800.0,2100000.0,2013,tt1857913,the sorcerer and the white snake,2011,100.0,"Action,Fantasy,Romance",5.9,7691
fill the void,SPC,1800000.0,0.0,2013,tt2219514,fill the void,2012,90.0,"Drama,Romance",6.7,3450
bhaag milkha bhaag,Relbig.,1600000.0,0.0,2013,tt2356180,bhaag milkha bhaag,2013,186.0,"Biography,Drama,Sport",8.2,54802
stories we tell,RAtt.,1600000.0,0.0,2013,tt2366450,stories we tell,2012,108.0,Documentary,7.6,11232
lovelace,RTWC,357000.0,1200000.0,2013,tt1426329,lovelace,2013,93.0,"Biography,Drama",6.2,35957
race 2,UTV,1600000.0,0.0,2013,tt1375789,race 2,2013,150.0,"Action,Crime,Thriller",5.3,14049
disconnect,LD,1400000.0,0.0,2013,tt0419692,disconnect,2010,112.0,"Drama,Mystery,Sci-Fi",4.5,190
disconnect,LD,1400000.0,0.0,2013,tt1433811,disconnect,2012,115.0,"Drama,Thriller",7.5,70051
disconnect,LD,1400000.0,0.0,2013,tt8413566,disconnect,2018,107.0,"Comedy,Romance",8.1,15
the kings of summer,CBS,1300000.0,0.0,2013,tt2179116,the kings of summer,2013,95.0,"Adventure,Comedy,Drama",7.2,73230
the invisible woman,SPC,1200000.0,0.0,2013,tt1700845,the invisible woman,2013,111.0,"Biography,Drama,History",6.2,8692
violeta went to heaven,KL,21500.0,1200000.0,2013,tt2014392,violeta went to heaven,2011,110.0,"Biography,Drama,Music",7.3,1877
still mine,Gold.,1200000.0,0.0,2013,tt2073086,still mine,2012,102.0,Drama,7.4,3681
what maisie knew,MNE,1100000.0,0.0,2013,tt1932767,what maisie knew,2012,99.0,Drama,7.5,25455
thanks for sharing,RAtt.,1100000.0,0.0,2013,tt1932718,thanks for sharing,2012,112.0,"Comedy,Drama,Romance",6.4,24665
ain't them bodies saints,IFC,397000.0,635000.0,2013,tt2388637,ain't them bodies saints,2013,96.0,"Crime,Drama,Romance",6.4,19464
kill your darlings,SPC,1000000.0,0.0,2013,tt1311071,kill your darlings,2013,104.0,"Biography,Drama,Romance",6.5,32625
short term 12,Cdgm.,1000000.0,0.0,2013,tt2370248,short term 12,2013,96.0,Drama,8.0,73063
ginger & rosa,A24,1000000.0,0.0,2013,tt2115295,ginger & rosa,2012,90.0,Drama,6.3,9652
lore,MBox,970000.0,0.0,2013,tt1996310,lore,2012,109.0,"Drama,History,Romance",7.1,13386
lore,MBox,970000.0,0.0,2013,tt5038134,lore,2018,87.0,Thriller,7.1,36
generation iron,TVC,850000.0,0.0,2013,tt2205904,generation iron,2013,106.0,"Documentary,Drama,Sport",7.1,7128
the monk,ATO,13500.0,794000.0,2013,tt1605769,the monk,2011,101.0,"Drama,Mystery,Thriller",5.8,3530
the monk,ATO,13500.0,794000.0,2013,tt3827494,the monk,2014,93.0,Drama,7.2,33
satyagraha,UTV,739000.0,0.0,2013,tt2275802,satyagraha,2013,152.0,Drama,6.0,4559
hannah arendt,Zeit.,717000.0,0.0,2013,tt1674773,hannah arendt,2012,113.0,"Biography,Drama",7.1,9423
besharam,Relbig.,680000.0,0.0,2013,tt2576450,besharam,2013,143.0,"Action,Comedy,Romance",3.6,4925
salinger,Wein.,584000.0,67000.0,2013,tt1596753,salinger,2013,120.0,Documentary,6.7,2314
the hunt,Magn.,613000.0,0.0,2013,tt2106476,the hunt,2012,115.0,Drama,8.3,242765
the hunt,Magn.,613000.0,0.0,2013,tt2640570,the hunt,2012,74.0,"Action,Horror,Thriller",4.4,113
the hunt,Magn.,613000.0,0.0,2013,tt3108154,the hunt,2016,100.0,"Action,Drama,Thriller",4.0,35
the hunt,Magn.,613000.0,0.0,2013,tt5783112,the hunt,2016,93.0,Thriller,5.2,87
walking the camino: six ways to santiago,FEF,613000.0,0.0,2013,tt2406422,walking the camino: six ways to santiago,2013,84.0,"Adventure,Documentary",7.3,269
to the wonder,Magn.,588000.0,0.0,2013,tt1595656,to the wonder,2012,112.0,"Drama,Romance",5.9,25322
lootera,Eros,582000.0,0.0,2013,tt2224317,lootera,2013,136.0,"Drama,Romance",7.3,13416
museum hours,CGld,561000.0,0.0,2013,tt2268732,museum hours,2012,107.0,Drama,6.9,1800
the reluctant fundamentalist,IFC,553000.0,0.0,2013,tt2032557,the reluctant fundamentalist,2012,130.0,"Drama,Thriller",6.9,12511
you ain't seen nothin' yet,KL,18900.0,488000.0,2013,tt1690389,you ain't seen nothin' yet,2012,115.0,"Comedy,Drama",6.4,1266
sound city,Vari.,423000.0,0.0,2013,tt2306745,sound city,2013,107.0,"Documentary,Music",7.8,11439
shadow dancer,Magn.,101000.0,319000.0,2013,tt1770734,shadow dancer,2012,101.0,"Drama,Thriller",6.2,11465
a hijacking,Magn.,414000.0,0.0,2013,tt2216240,a hijacking,2012,103.0,"Drama,Thriller",7.2,14771
grand masti,Eros,414000.0,0.0,2013,tt2476154,grand masti,2013,137.0,"Comedy,Drama,Romance",4.4,5338
the armstrong lie,SPC,383000.0,0.0,2013,tt1638364,the armstrong lie,2013,124.0,"Biography,Documentary,Sport",7.3,6850
tai chi hero,WGUSA,35100.0,347000.0,2013,tt2296404,tai chi hero,2012,100.0,"Action,Adventure",6.2,3110
at any price,SPC,381000.0,0.0,2013,tt1937449,at any price,2012,105.0,"Drama,Sport,Thriller",5.7,6806
shootout at wadala,Eros,370000.0,0.0,2013,tt2301155,shootout at wadala,2013,155.0,"Action,Crime",5.9,5610
adore,EXCL,319000.0,0.0,2013,tt2103267,adore,2013,112.0,"Drama,Romance",6.2,29703
a bottle in the gaza sea,FM,5900.0,306000.0,2013,tt2082496,a bottle in the gaza sea,2010,100.0,Drama,7.2,988
go goa gone,Eros,298000.0,0.0,2013,tt2436516,go goa gone,2013,108.0,"Action,Adventure,Comedy",6.6,10397
blancanieves,Cohen,280000.0,0.0,2013,tt1854513,blancanieves,2012,104.0,"Drama,Fantasy",7.6,9746
himmatwala,UTV,271000.0,0.0,2013,tt2344678,himmatwala,2013,150.0,"Action,Comedy,Drama",1.7,7384
the silence,MBox,100000.0,132000.0,2013,tt1361835,the silence,2010,118.0,"Crime,Drama,Thriller",7.0,5792
the silence,MBox,100000.0,132000.0,2013,tt4603640,the silence,2015,91.0,Drama,7.3,206
the silence,MBox,100000.0,132000.0,2013,tt7315484,the silence,2019,90.0,"Horror,Thriller",5.2,22399
singh saab the great,Eros,226000.0,0.0,2013,tt2437954,singh saab the great,2013,134.0,"Action,Drama",5.8,2008
abcd (any body can dance),UTV,222000.0,0.0,2013,tt2321163,abcd (any body can dance),2013,160.0,"Drama,Music",6.4,5695
arthur newman,Cdgm.,208000.0,0.0,2013,tt1930546,arthur newman,2012,93.0,Drama,5.7,6597
ghanchakkar,UTV,203000.0,0.0,2013,tt2246724,ghanchakkar,2013,137.0,"Comedy,Crime,Thriller",5.7,4374
midnight's children,P/108,190000.0,0.0,2013,tt1714866,midnight's children,2012,146.0,Drama,6.2,2727
r... rajkumar,Eros,167000.0,0.0,2013,tt2369154,r... rajkumar,2013,146.0,Action,5.2,4769
we steal secrets: the story of wikileaks,FCW,166000.0,0.0,2013,tt1824254,we steal secrets: the story of wikileaks,2013,130.0,Documentary,6.9,7136
the patience stone,SPC,149000.0,0.0,2013,tt1638353,the patience stone,2012,102.0,"Drama,War",7.1,4115
rangeelay,Eros,148000.0,0.0,2013,tt2821880,rangeelay,2013,129.0,"Action,Comedy,Drama",5.0,159
drug war,Vari.,128000.0,0.0,2013,tt2165735,drug war,2012,107.0,"Action,Crime,Drama",7.0,8513
beyond the hills,IFC,125000.0,0.0,2013,tt2258281,beyond the hills,2012,152.0,Drama,7.6,10611
storm surfers 3d,XL,117000.0,0.0,2013,tt1754546,storm surfers 3d,2012,95.0,"Adventure,Documentary",6.5,362
yossi,Strand,117000.0,0.0,2013,tt1934269,yossi,2012,84.0,"Drama,Romance",7.0,2629
spinning plates,TFA,112000.0,0.0,2013,tt2014351,spinning plates,2012,93.0,Documentary,7.2,888
ek thi daayan,Eros,112000.0,0.0,2013,tt2406676,ek thi daayan,2013,135.0,"Horror,Romance,Thriller",5.7,3555
the english teacher,Cdgm.,105000.0,0.0,2013,tt2055765,the english teacher,2013,93.0,"Comedy,Drama",5.8,11145
man of tai chi,RTWC,100000.0,0.0,2013,tt2016940,man of tai chi,2013,105.0,"Action,Drama",6.1,32991
passion,EOne,92200.0,0.0,2013,tt1829012,passion,2012,102.0,"Drama,Mystery,Thriller",5.3,20153
passion,EOne,92200.0,0.0,2013,tt2011956,passion,2010,84.0,"Biography,Documentary",8.4,7
passion,EOne,92200.0,0.0,2013,tt3220576,passion,2013,95.0,Drama,5.3,21
byzantium,IFC,89200.0,0.0,2013,tt1531901,byzantium,2012,118.0,"Drama,Fantasy,Horror",6.5,38237
the rooftop,WGUSA,85800.0,0.0,2013,tt2901548,the rooftop,2013,120.0,"Action,Comedy,Drama",5.9,907
we are what we are,EOne,81400.0,0.0,2013,tt1620604,we are what we are,2010,90.0,"Drama,Horror",5.7,4276
we are what we are,EOne,81400.0,0.0,2013,tt2309021,we are what we are,2013,105.0,"Drama,Horror,Thriller",5.9,18381
more than honey,KL,79800.0,0.0,2013,tt2263058,more than honey,2012,95.0,Documentary,7.6,3740
caesar must die,AF,76900.0,0.0,2013,tt2177511,caesar must die,2012,77.0,Drama,7.3,5691
no one lives,Anch.,74900.0,0.0,2013,tt1763264,no one lives,2012,86.0,"Horror,Thriller",6.0,16680
war witch,Trib.,70500.0,0.0,2013,tt1820488,war witch,2012,90.0,"Drama,War",7.1,6652
the pervert's guide to ideology,Zeit.,68000.0,0.0,2013,tt2152198,the pervert's guide to ideology,2012,136.0,Documentary,7.6,5578
my lucky star,CL,64400.0,0.0,2013,tt2102502,my lucky star,2013,114.0,"Action,Adventure,Comedy",5.1,404
becoming traviata,Distrib.,62700.0,0.0,2013,tt2294917,becoming traviata,2012,120.0,"Documentary,Musical",7.0,98
sightseers,IFC,61800.0,0.0,2013,tt2023690,sightseers,2012,88.0,"Adventure,Comedy,Crime",6.5,24837
the canyons,IFC,56800.0,0.0,2013,tt2292959,the canyons,2013,99.0,"Drama,Thriller",3.8,9838
table no. 21,Eros,46700.0,0.0,2013,tt2229842,table no. 21,2013,108.0,"Adventure,Thriller",7.1,10185
a glimpse inside the mind of charles swan iii,A24,45400.0,0.0,2013,tt2044729,a glimpse inside the mind of charles swan iii,2012,86.0,Comedy,4.8,4653
the we and the i,P/108,42200.0,0.0,2013,tt1618445,the we and the i,2012,103.0,Drama,6.1,1773
killing season,MNE,39900.0,0.0,2013,tt1480295,killing season,2013,91.0,"Action,Drama,Thriller",5.4,33570
rising from ashes,FRun,38600.0,0.0,2013,tt2088883,rising from ashes,2012,82.0,"Documentary,Sport",7.5,221
berberian sound studio,IFC,38500.0,0.0,2013,tt1833844,berberian sound studio,2012,92.0,"Drama,Horror,Thriller",6.2,12921
ip man: the final fight,WGUSA,37900.0,0.0,2013,tt2495118,ip man: the final fight,2013,100.0,"Action,Biography,Drama",6.2,9630
camille claudel 1915,KL,35300.0,0.0,2013,tt2018086,camille claudel 1915,2013,95.0,"Biography,Drama",6.5,2794
bastards,IFC,24500.0,0.0,2013,tt2809082,bastards,2014,80.0,"Biography,Documentary,Family",8.3,18
bastards,IFC,24500.0,0.0,2013,tt2821088,bastards,2013,100.0,"Drama,Romance",6.1,2890
paradise: love,Strand,24300.0,0.0,2013,tt1403214,paradise: love,2012,120.0,Drama,7.1,7678
our children,Distrib.,23200.0,0.0,2013,tt1660302,our children,2012,111.0,Drama,6.8,2516
v/h/s/2,Magn.,21800.0,0.0,2013,tt2450186,v/h/s/2,2013,96.0,"Horror,Thriller",6.1,33319
the look of love,IFC,21300.0,0.0,2013,tt1951216,the look of love,2013,101.0,"Biography,Comedy,Drama",6.0,6263
the look of love,IFC,21300.0,0.0,2013,tt2787052,the look of love,2012,46.0,Comedy,8.5,17
terraferma,Cohen,20000.0,0.0,2013,tt1641410,terraferma,2011,88.0,Drama,6.8,2798
casting by,SD,18200.0,0.0,2013,tt1293751,casting by,2012,89.0,Documentary,7.6,1360
violet & daisy,Cdgm.,17200.0,0.0,2013,tt1634136,violet & daisy,2011,88.0,"Action,Comedy,Crime",6.1,11248
jayne mansfield's car,Anch.,14800.0,0.0,2013,tt1781840,jayne mansfield's car,2012,122.0,Drama,6.3,2686
a wedding invitation,CJ,14400.0,0.0,2013,tt2910520,a wedding invitation,2013,101.0,"Drama,Romance",6.1,404
red obsession,A23,13200.0,0.0,2013,tt2419284,red obsession,2013,75.0,"Documentary,History,News",6.7,1167
the selfish giant,IFC,12200.0,0.0,2013,tt2304426,the selfish giant,2013,91.0,Drama,7.3,10682
charlie countryman,MNE,11700.0,0.0,2013,tt1196948,charlie countryman,2013,103.0,"Comedy,Drama,Romance",6.4,25356
just like a woman,Cohen,11400.0,0.0,2013,tt1855236,just like a woman,2012,87.0,Drama,5.5,2447
so young,CL,11200.0,0.0,2013,tt2765340,so young,2013,131.0,Drama,6.4,1806
in the name of,FM,9900.0,0.0,2013,tt2650642,in the name of,2013,102.0,"Drama,Thriller",6.5,2394
welcome to the punch,IFC,9700.0,0.0,2013,tt1684233,welcome to the punch,2013,99.0,"Action,Crime,Thriller",6.1,30538
clandestine childhood,IFC,9000.0,0.0,2013,tt1726888,clandestine childhood,2011,112.0,Drama,7.1,2152
finding mr. right,CL,6900.0,0.0,2013,tt2169322,finding mr. right,2013,121.0,Comedy,6.4,2027
paradise: hope,Strand,6700.0,0.0,2013,tt2371834,paradise: hope,2013,92.0,Drama,6.7,3795
paradise: faith,Strand,6500.0,0.0,2013,tt2371824,paradise: faith,2012,115.0,Drama,6.8,3815
the guillotines,WGUSA,5300.0,0.0,2013,tt1847713,the guillotines,2012,112.0,"Action,Drama",4.8,1213
the stroller strategy,Rialto,3500.0,0.0,2013,tt2520516,the stroller strategy,2012,90.0,Comedy,5.5,776
what richard did,Trib.,2700.0,0.0,2013,tt2092011,what richard did,2012,88.0,Drama,6.3,4298
caught in the web,Vita.,1100.0,0.0,2013,tt2259360,caught in the web,2012,117.0,Drama,6.5,858
i spit on your grave 2,Anch.,800.0,0.0,2013,tt2537176,i spit on your grave 2,2013,106.0,"Horror,Thriller",5.7,24100
into the white,Magn.,700.0,0.0,2013,tt1876277,into the white,2012,104.0,"Action,Biography,Drama",7.2,18040
storage 24,Magn.,100.0,0.0,2013,tt1986953,storage 24,2012,87.0,"Action,Horror,Mystery",4.4,6229
transformers: age of extinction,Par.,245400000.0,858600000.0,2014,tt2109248,transformers: age of extinction,2014,165.0,"Action,Adventure,Sci-Fi",5.7,283486
the hobbit: the battle of the five armies,WB (NL),255100000.0,700900000.0,2014,tt2310332,the hobbit: the battle of the five armies,2014,144.0,"Adventure,Fantasy",7.4,438621
guardians of the galaxy,BV,333200000.0,440200000.0,2014,tt2015381,guardians of the galaxy,2014,121.0,"Action,Adventure,Comedy",8.1,948394
maleficent,BV,241400000.0,517100000.0,2014,tt1587310,maleficent,2014,97.0,"Action,Adventure,Family",7.0,305832
the hunger games: mockingjay - part 1,LGF,337100000.0,418200000.0,2014,tt1951265,the hunger games: mockingjay - part 1,2014,123.0,"Action,Adventure,Sci-Fi",6.6,379050
x-men: days of future past,Fox,233900000.0,513900000.0,2014,tt1877832,x-men: days of future past,2014,132.0,"Action,Adventure,Sci-Fi",8.0,620079
captain america: the winter soldier,BV,259800000.0,454500000.0,2014,tt1843866,captain america: the winter soldier,2014,136.0,"Action,Adventure,Sci-Fi",7.8,666252
dawn of the planet of the apes,Fox,208500000.0,502100000.0,2014,tt2103281,dawn of the planet of the apes,2014,130.0,"Action,Adventure,Drama",7.6,390199
the amazing spider-man 2,Sony,202900000.0,506100000.0,2014,tt1872181,the amazing spider-man 2,2014,142.0,"Action,Adventure,Sci-Fi",6.6,388363
interstellar,Par.,188000000.0,489400000.0,2014,tt0816692,interstellar,2014,169.0,"Adventure,Drama,Sci-Fi",8.6,1299334
big hero 6,BV,222500000.0,435300000.0,2014,tt2245084,big hero 6,2014,102.0,"Action,Adventure,Animation",7.8,371204
how to train your dragon 2,Fox,177000000.0,444500000.0,2014,tt1646971,how to train your dragon 2,2014,102.0,"Action,Adventure,Animation",7.8,278205
american sniper,WB,350100000.0,197300000.0,2014,tt2179136,american sniper,2014,133.0,"Action,Biography,Drama",7.3,401915
rio 2,Fox,131500000.0,368600000.0,2014,tt2357291,rio 2,2014,101.0,"Adventure,Animation,Comedy",6.3,72209
